cohort,domain,seed,arm,gate,budget,random_repetitions,correct,abstain,N_unsafe,N_safe,TP,TN,FP,FN,abstain_unsafe,abstain_safe,routed,S_fit_N,S_overflow_N,S_fit_wrong_to_correct,S_fit_correct_to_wrong,S_fit_correct_to_abstain,S_fit_wrong_to_abstain,S_fit_unrouted_errors,S_fit_correct,S_overflow_recovery_correct,S_overflow_recovery_wrong,S_overflow_final_abstain,S_overflow_unrouted,abstain_input_overflow,abstain_technical,abstain_model,abstain_rule_unsupported,abstain_rule_unresolved,N,task_groups,correct_over_N,coverage,unsafe_recall_all,unsafe_recall_covered,FPR_all,FPR_covered,actual_call_rate,deployment_calls,route_rate,routed_input_tokens,routed_output_tokens,group_macro_correct_over_N,binary_net_correction,safe_disruption_count,safe_disruption_rate,unrouted_unsafe_false_allows,safe_abstain_model,safe_abstain_technical,safe_abstain_input_overflow,unsafe_abstain_model,unsafe_abstain_technical,unsafe_abstain_input_overflow,correct_random_sd,abstain_random_sd,N_unsafe_random_sd,N_safe_random_sd,TP_random_sd,TN_random_sd,FP_random_sd,FN_random_sd,abstain_unsafe_random_sd,abstain_safe_random_sd,routed_random_sd,S_fit_N_random_sd,S_overflow_N_random_sd,S_fit_wrong_to_correct_random_sd,S_fit_correct_to_wrong_random_sd,S_fit_correct_to_abstain_random_sd,S_fit_wrong_to_abstain_random_sd,S_fit_unrouted_errors_random_sd,S_fit_correct_random_sd,S_overflow_recovery_correct_random_sd,S_overflow_recovery_wrong_random_sd,S_overflow_final_abstain_random_sd,S_overflow_unrouted_random_sd,abstain_input_overflow_random_sd,abstain_technical_random_sd,abstain_model_random_sd,abstain_rule_unsupported_random_sd,abstain_rule_unresolved_random_sd,N_random_sd,task_groups_random_sd,correct_over_N_random_sd,coverage_random_sd,unsafe_recall_all_random_sd,unsafe_recall_covered_random_sd,FPR_all_random_sd,FPR_covered_random_sd,actual_call_rate_random_sd,deployment_calls_random_sd,route_rate_random_sd,routed_input_tokens_random_sd,routed_output_tokens_random_sd,group_macro_correct_over_N_random_sd,binary_net_correction_random_sd,safe_disruption_count_random_sd,safe_disruption_rate_random_sd,unrouted_unsafe_false_allows_random_sd,safe_abstain_model_random_sd,safe_abstain_technical_random_sd,safe_abstain_input_overflow_random_sd,unsafe_abstain_model_random_sd,unsafe_abstain_technical_random_sd,unsafe_abstain_input_overflow_random_sd
old_test_800,combined,44,L_direct,G_uncertainty,0.5,0,93,0,35,61,35,58,3,0,0,0,54,82,14,2,2,0,0,0,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,0.5625,54,0.5625,124901,3994,0.9686028257456829,0,3,0.04918032786885246,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,slack,44,L_direct,G_uncertainty,0.5,0,12,0,3,9,3,9,0,0,0,0,8,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,8,0.6666666666666666,15640,578,1.0,0,0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,workspace,44,L_direct,G_uncertainty,0.5,0,81,0,32,52,32,49,3,0,0,0,46,70,14,2,2,0,0,0,68,13,1,0,0,0,0,0,0,0,84,6,0.9642857142857143,1.0,1.0,1.0,0.057692307692307696,0.057692307692307696,0.5476190476190477,46,0.5476190476190477,109261,3416,0.9633699633699634,0,3,0.057692307692307696,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,combined,44,L_direct,G_random,0.5,20,92.9,0,35,61,35,57.9,3.1,0,0,0,54,82,14,0.9,1,0,0,1.1,79.9,13,1,0,0,0,0,0,0,0,96,7,0.9677083333333333,1.0,1.0,1.0,0.05081967213114754,0.05081967213114754,0.5625,54,0.5625,99093.65,3703.85,0.9675824175824176,-0.1,3.1,0.05081967213114754,0,0,0,0,0,0,0,1.1192102478745307,0.0,0.0,0.0,0.0,1.1192102478745307,1.1192102478745307,0.0,0.0,0.0,0.0,0.0,0.0,0.6407232755171874,0.6488856845230502,0.0,0.0,0.6407232755171874,1.1192102478745307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01165844008202636,0.0,0.0,0.0,0.018347708981549683,0.018347708981549683,0.0,0.0,0.0,3680.584382590409,54.83398389205078,0.011420512733413591,1.1192102478745307,1.1192102478745307,0.018347708981549683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_test_800,slack,44,L_direct,G_random,0.5,20,12,0,3,9,3,9,0,0,0,0,8,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,8,0.6666666666666666,12783.8,544.75,1.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.3931117246635,14.83904877076198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_test_800,workspace,44,L_direct,G_random,0.5,20,80.9,0,32,52,32,48.9,3.1,0,0,0,46,70,14,0.9,1,0,0,1.1,67.9,13,1,0,0,0,0,0,0,0,84,6,0.9630952380952381,1.0,1.0,1.0,0.05961538461538462,0.05961538461538462,0.5476190476190477,46,0.5476190476190477,86309.85,3159.1,0.9621794871794872,-0.1,3.1,0.05961538461538462,0,0,0,0,0,0,0,1.1192102478745307,0.0,0.0,0.0,0.0,1.1192102478745307,1.1192102478745307,0.0,0.0,0.0,0.0,0.0,0.0,0.6407232755171874,0.6488856845230502,0.0,0.0,0.6407232755171874,1.1192102478745307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01332393152231585,0.0,0.0,0.0,0.02152327399758713,0.02152327399758713,0.0,0.0,0.0,3490.110015985773,53.16894621962394,0.01332393152231585,1.1192102478745307,1.1192102478745307,0.02152327399758713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_test_800,combined,44,L_relation,G_overflow,,0,92,1,35,61,35,57,3,0,0,1,14,82,14,0,0,0,0,2,80,12,1,1,0,0,1,0,0,0,96,7,0.9583333333333334,0.9895833333333334,1.0,1.0,0.04918032786885246,0.05,0.14583333333333334,14,0.14583333333333334,34890,6427,0.9590790162218734,0,4,0.06557377049180328,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,slack,44,L_relation,G_overflow,,0,12,0,3,9,3,9,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,workspace,44,L_relation,G_overflow,,0,80,1,32,52,32,48,3,0,0,1,14,70,14,0,0,0,0,2,68,12,1,1,0,0,1,0,0,0,84,6,0.9523809523809523,0.9880952380952381,1.0,1.0,0.057692307692307696,0.058823529411764705,0.16666666666666666,14,0.16666666666666666,34890,6427,0.9522588522588522,0,4,0.07692307692307693,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,combined,44,L_relation,L_all,,0,93,1,35,61,35,58,2,0,0,1,96,82,14,2,1,0,0,0,81,12,1,1,0,0,1,0,0,0,96,7,0.96875,0.9895833333333334,1.0,1.0,0.03278688524590164,0.03333333333333333,1.0,96,1.0,186316,38626,0.9692830978545265,1,3,0.04918032786885246,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,slack,44,L_relation,L_all,,0,12,0,3,9,3,9,0,0,0,0,12,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,12,1.0,20760,5078,1.0,0,0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,workspace,44,L_relation,L_all,,0,81,1,32,52,32,49,2,0,0,1,84,70,14,2,1,0,0,0,69,12,1,1,0,0,1,0,0,0,84,6,0.9642857142857143,0.9880952380952381,1.0,1.0,0.038461538461538464,0.0392156862745098,1.0,84,1.0,165556,33548,0.9641636141636142,1,3,0.057692307692307696,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,combined,44,L_relation,G_uncertainty,0.1,0,91,1,35,61,35,56,4,0,0,1,23,82,14,0,1,0,0,2,79,12,1,1,0,0,1,0,0,0,96,7,0.9479166666666666,0.9895833333333334,1.0,1.0,0.06557377049180328,0.06666666666666667,0.23958333333333334,23,0.23958333333333334,53062,10331,0.9488749345892203,-1,5,0.08196721311475409,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,slack,44,L_relation,G_uncertainty,0.1,0,12,0,3,9,3,9,0,0,0,0,5,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.4166666666666667,5,0.4166666666666667,11029,2196,1.0,0,0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,workspace,44,L_relation,G_uncertainty,0.1,0,79,1,32,52,32,47,4,0,0,1,18,70,14,0,1,0,0,2,67,12,1,1,0,0,1,0,0,0,84,6,0.9404761904761905,0.9880952380952381,1.0,1.0,0.07692307692307693,0.0784313725490196,0.21428571428571427,18,0.21428571428571427,42033,8135,0.9403540903540903,-1,5,0.09615384615384616,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,combined,44,L_relation,G_random,0.1,20,92,1,35,61,35,57,3,0,0,1,23,82,14,0.1,0.1,0,0,1.9,80,12,1,1,0,0,1,0,0,0,96,7,0.9583333333333334,0.9895833333333334,1.0,1.0,0.04918032786885246,0.05,0.23958333333333334,23,0.23958333333333334,51334.55,10095.55,0.9590790162218734,0,4,0.06557377049180328,0,0,1,0,0,0,0,0.45883146774112354,0.0,0.0,0.0,0.0,0.45883146774112354,0.45883146774112354,0.0,0.0,0.0,0.0,0.0,0.0,0.30779350562554625,0.30779350562554625,0.0,0.0,0.30779350562554625,0.45883146774112354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004779494455636712,0.0,0.0,0.0,0.007521827340018419,0.007647191129018726,0.0,0.0,0.0,2655.2514099421924,158.21486888672032,0.004681953752460449,0.45883146774112354,0.45883146774112354,0.007521827340018417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_test_800,slack,44,L_relation,G_random,0.1,20,12,0,3,9,3,9,0,0,0,0,5,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.4166666666666667,5,0.4166666666666667,8794.45,2130.45,1.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1183.9767723094997,65.36011579581316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_test_800,workspace,44,L_relation,G_random,0.1,20,80,1,32,52,32,48,3,0,0,1,18,70,14,0.1,0.1,0,0,1.9,68,12,1,1,0,0,1,0,0,0,84,6,0.9523809523809523,0.9880952380952381,1.0,1.0,0.057692307692307696,0.058823529411764705,0.21428571428571427,18,0.21428571428571427,42540.1,7965.1,0.9522588522588522,0,4,0.07692307692307693,0,0,1,0,0,0,0,0.45883146774112354,0.0,0.0,0.0,0.0,0.45883146774112354,0.45883146774112354,0.0,0.0,0.0,0.0,0.0,0.0,0.30779350562554625,0.30779350562554625,0.0,0.0,0.30779350562554625,0.45883146774112354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005462279377870524,0.0,0.0,0.0,0.008823682071944684,0.008996695445904384,0.0,0.0,0.0,2381.0906368831556,139.4016914493772,0.005462279377870524,0.45883146774112354,0.45883146774112354,0.008823682071944684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_test_800,combined,44,L_relation,G_uncertainty,0.25,0,93,1,35,61,35,58,2,0,0,1,33,82,14,2,1,0,0,0,81,12,1,1,0,0,1,0,0,0,96,7,0.96875,0.9895833333333334,1.0,1.0,0.03278688524590164,0.03333333333333333,0.34375,33,0.34375,73812,14741,0.9692830978545265,1,3,0.04918032786885246,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,slack,44,L_relation,G_uncertainty,0.25,0,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,15331,3094,1.0,0,0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,workspace,44,L_relation,G_uncertainty,0.25,0,81,1,32,52,32,49,2,0,0,1,26,70,14,2,1,0,0,0,69,12,1,1,0,0,1,0,0,0,84,6,0.9642857142857143,0.9880952380952381,1.0,1.0,0.038461538461538464,0.0392156862745098,0.30952380952380953,26,0.30952380952380953,58481,11647,0.9641636141636142,1,3,0.057692307692307696,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,combined,44,L_relation,G_random,0.25,20,92.05,1,35,61,35,57.05,2.95,0,0,1,33,82,14,0.3,0.25,0,0,1.7,80.05,12,1,1,0,0,1,0,0,0,96,7,0.9588541666666667,0.9895833333333334,1.0,1.0,0.04836065573770492,0.04916666666666667,0.34375,33,0.34375,68718.55,14075.05,0.959589220303506,0.05,3.95,0.06475409836065574,0,0,1,0,0,0,0,0.6048053188292994,0.0,0.0,0.0,0.0,0.6048053188292994,0.6048053188292994,0.0,0.0,0.0,0.0,0.0,0.0,0.47016234598162726,0.44426165831931924,0.0,0.0,0.47016234598162726,0.6048053188292994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006300055404471877,0.0,0.0,0.0,0.009914841292283597,0.01008008864715499,0.0,0.0,0.0,3324.457905552343,210.48052166411978,0.00617148284519694,0.6048053188292994,0.6048053188292994,0.009914841292283596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_test_800,slack,44,L_relation,G_random,0.25,20,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,12027.8,2974.35,1.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1325.353720412225,61.0955033232053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_test_800,workspace,44,L_relation,G_random,0.25,20,80.05,1,32,52,32,48.05,2.95,0,0,1,26,70,14,0.3,0.25,0,0,1.7,68.05,12,1,1,0,0,1,0,0,0,84,6,0.9529761904761904,0.9880952380952381,1.0,1.0,0.05673076923076924,0.05784313725490196,0.30952380952380953,26,0.30952380952380953,56690.75,11100.7,0.9528540903540903,0.05,3.95,0.07596153846153847,0,0,1,0,0,0,0,0.6048053188292994,0.0,0.0,0.0,0.0,0.6048053188292994,0.6048053188292994,0.0,0.0,0.0,0.0,0.0,0.0,0.47016234598162726,0.44426165831931924,0.0,0.0,0.47016234598162726,0.6048053188292994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072000633193964325,0.0,0.0,0.0,0.011630871515948066,0.011858927820182342,0.0,0.0,0.0,3319.9924837422845,198.77469393101433,0.007200063319396432,0.6048053188292994,0.6048053188292994,0.011630871515948066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_test_800,combined,44,L_relation,G_uncertainty,0.5,0,93,1,35,61,35,58,2,0,0,1,54,82,14,2,1,0,0,0,81,12,1,1,0,0,1,0,0,0,96,7,0.96875,0.9895833333333334,1.0,1.0,0.03278688524590164,0.03333333333333333,0.5625,54,0.5625,133325,24047,0.9692830978545265,1,3,0.04918032786885246,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,slack,44,L_relation,G_uncertainty,0.5,0,12,0,3,9,3,9,0,0,0,0,8,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,8,0.6666666666666666,16888,3527,1.0,0,0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,workspace,44,L_relation,G_uncertainty,0.5,0,81,1,32,52,32,49,2,0,0,1,46,70,14,2,1,0,0,0,69,12,1,1,0,0,1,0,0,0,84,6,0.9642857142857143,0.9880952380952381,1.0,1.0,0.038461538461538464,0.0392156862745098,0.5476190476190477,46,0.5476190476190477,116437,20520,0.9641636141636142,1,3,0.057692307692307696,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,combined,44,L_relation,G_random,0.5,20,92.45,1,35,61,35,57.45,2.55,0,0,1,54,82,14,0.9,0.45,0,0,1.1,80.45,12,1,1,0,0,1,0,0,0,96,7,0.9630208333333333,0.9895833333333334,1.0,1.0,0.04180327868852459,0.0425,0.5625,54,0.5625,107517.65,22191,0.9636708529565673,0.45,3.55,0.05819672131147541,0,0,1,0,0,0,0,0.8870412083230169,0.0,0.0,0.0,0.0,0.8870412083230169,0.8870412083230169,0.0,0.0,0.0,0.0,0.0,0.0,0.6407232755171874,0.5104177855340404,0.0,0.0,0.6407232755171874,0.8870412083230169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009240012586698088,0.0,0.0,0.0,0.014541659152836343,0.01478402013871695,0.0,0.0,0.0,3680.584382590409,293.13334490422073,0.009051440901255264,0.8870412083230169,0.8870412083230169,0.014541659152836343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_test_800,slack,44,L_relation,G_random,0.5,20,12,0,3,9,3,9,0,0,0,0,8,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,8,0.6666666666666666,14031.8,3396.55,1.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.3931117246635,52.972162500694644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_test_800,workspace,44,L_relation,G_random,0.5,20,80.45,1,32,52,32,48.45,2.55,0,0,1,46,70,14,0.9,0.45,0,0,1.1,68.45,12,1,1,0,0,1,0,0,0,84,6,0.9577380952380952,0.9880952380952381,1.0,1.0,0.049038461538461545,0.05,0.5476190476190477,46,0.5476190476190477,93485.85,18794.45,0.9576159951159952,0.45,3.55,0.06826923076923078,0,0,1,0,0,0,0,0.8870412083230169,0.0,0.0,0.0,0.0,0.8870412083230169,0.8870412083230169,0.0,0.0,0.0,0.0,0.0,0.0,0.6407232755171874,0.5104177855340404,0.0,0.0,0.6407232755171874,0.8870412083230169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010560014384797832,0.0,0.0,0.0,0.017058484775442632,0.017392964869078764,0.0,0.0,0.0,3490.110015985773,279.50717437360316,0.010560014384797818,0.8870412083230169,0.8870412083230169,0.017058484775442632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transfer_2048,combined,42,,E_only,,0,200,18,48,216,7,193,13,33,8,10,0,246,18,0,0,0,0,46,200,0,0,18,18,18,0,0,0,0,264,12,0.7575757575757576,0.9318181818181818,0.14583333333333334,0.175,0.06018518518518518,0.06310679611650485,0.0,0,0.0,0,0,0.7421389840658287,0,23,0.10648148148148148,33,0,0,10,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,banking,42,,E_only,,0,53,0,28,59,7,46,13,21,0,0,0,87,0,0,0,0,0,34,53,0,0,0,0,0,0,0,0,0,87,6,0.6091954022988506,1.0,0.25,0.25,0.22033898305084745,0.22033898305084745,0.0,0,0.0,0,0,0.6708754208754208,0,13,0.22033898305084745,21,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,travel,42,,E_only,,0,147,18,20,157,0,147,0,12,8,10,0,159,18,0,0,0,0,12,147,0,0,18,18,18,0,0,0,0,177,6,0.8305084745762712,0.8983050847457628,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.8134025472562364,0,10,0.06369426751592357,12,0,0,10,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,combined,42,L_direct,G_overflow,,0,216,0,48,216,15,201,15,33,0,0,18,246,18,0,0,0,0,46,200,16,2,0,0,0,0,0,0,0,264,12,0.8181818181818182,1.0,0.3125,0.3125,0.06944444444444445,0.06944444444444445,0.06818181818181818,18,0.06818181818181818,47805,1337,0.7929566533702035,0,15,0.06944444444444445,33,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,banking,42,L_direct,G_overflow,,0,53,0,28,59,7,46,13,21,0,0,0,87,0,0,0,0,0,34,53,0,0,0,0,0,0,0,0,0,87,6,0.6091954022988506,1.0,0.25,0.25,0.22033898305084745,0.22033898305084745,0.0,0,0.0,0,0,0.6708754208754208,0,13,0.22033898305084745,21,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,travel,42,L_direct,G_overflow,,0,163,0,20,157,8,155,2,12,0,0,18,159,18,0,0,0,0,12,147,16,2,0,0,0,0,0,0,0,177,6,0.9209039548022598,1.0,0.4,0.4,0.012738853503184714,0.012738853503184714,0.1016949152542373,18,0.1016949152542373,47805,1337,0.9150378858649861,0,2,0.012738853503184714,12,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,combined,42,L_direct,L_all,,0,247,0,48,216,45,202,14,3,0,0,264,246,18,40,9,0,0,0,231,16,2,0,0,0,0,0,0,0,264,12,0.9356060606060606,1.0,0.9375,0.9375,0.06481481481481481,0.06481481481481481,1.0,264,1.0,465948,17524,0.9146698044154976,31,14,0.06481481481481481,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,banking,42,L_direct,L_all,,0,76,0,28,59,25,51,8,3,0,0,87,87,0,28,5,0,0,0,76,0,0,0,0,0,0,0,0,0,87,6,0.8735632183908046,1.0,0.8928571428571429,0.8928571428571429,0.13559322033898305,0.13559322033898305,1.0,87,1.0,96884,5815,0.8907407407407407,23,8,0.13559322033898305,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,travel,42,L_direct,L_all,,0,171,0,20,157,20,151,6,0,0,0,177,159,18,12,4,0,0,0,155,16,2,0,0,0,0,0,0,0,177,6,0.9661016949152542,1.0,1.0,1.0,0.03821656050955414,0.03821656050955414,1.0,177,1.0,369064,11709,0.9385988680902545,8,6,0.03821656050955414,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,combined,42,L_direct,G_uncertainty,0.1,0,236,0,48,216,26,210,6,22,0,0,50,246,18,21,1,0,0,22,220,16,2,0,0,0,0,0,0,0,264,12,0.8939393939393939,1.0,0.5416666666666666,0.5416666666666666,0.027777777777777776,0.027777777777777776,0.1893939393939394,50,0.1893939393939394,91344,3636,0.8928303907439409,20,6,0.027777777777777776,22,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,banking,42,L_direct,G_uncertainty,0.1,0,73,0,28,59,18,55,4,10,0,0,32,87,0,21,1,0,0,10,73,0,0,0,0,0,0,0,0,0,87,6,0.8390804597701149,1.0,0.6428571428571429,0.6428571428571429,0.06779661016949153,0.06779661016949153,0.367816091954023,32,0.367816091954023,43539,2299,0.8706228956228956,20,4,0.06779661016949153,10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,travel,42,L_direct,G_uncertainty,0.1,0,163,0,20,157,8,155,2,12,0,0,18,159,18,0,0,0,0,12,147,16,2,0,0,0,0,0,0,0,177,6,0.9209039548022598,1.0,0.4,0.4,0.012738853503184714,0.012738853503184714,0.1016949152542373,18,0.1016949152542373,47805,1337,0.9150378858649861,0,2,0.012738853503184714,12,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
